time unit: s, uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data, uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[11], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[10], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[9], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[8], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[7], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[6], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[5], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[4], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[3], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[2], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[1], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[0], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|rx_on, 
0, XXXXXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, X, 
7591, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7592, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7593, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7594, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7595, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7596, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7597, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7598, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7599, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
7600, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7601, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7602, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7603, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7604, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7605, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7606, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7607, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7608, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7609, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7610, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7611, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7612, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7613, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7614, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7615, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7616, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7617, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
7618, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7619, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7620, 100100101001, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
7621, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7622, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7623, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7624, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7625, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7626, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
7627, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7628, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7629, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7630, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7631, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7632, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7633, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7634, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7635, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7636, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7637, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7638, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7639, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7640, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
7641, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7642, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7643, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7644, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
7645, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7646, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7647, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7648, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7649, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7650, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7651, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7652, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7653, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7654, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7655, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7656, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
7657, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7658, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7659, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7660, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7661, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7662, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7663, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7664, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7665, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
7666, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7667, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7668, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7669, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7670, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7671, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7672, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7673, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7674, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7675, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7676, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7677, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7678, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7679, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
7680, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7681, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7682, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7683, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7684, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7685, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7686, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7687, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7688, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
7689, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7690, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7691, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7692, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7693, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7694, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7695, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7696, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7697, 110001010100, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 
7698, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7699, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7700, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7701, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
7702, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7703, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7704, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
7705, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7706, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7707, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7708, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7709, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7710, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7711, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7712, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7713, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
7714, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7715, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7716, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7717, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7718, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7719, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7720, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7721, 110001000101, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
7722, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7723, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7724, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7725, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7726, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7727, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7728, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7729, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7730, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7731, 100100101001, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
7732, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7733, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7734, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7735, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7736, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7737, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7738, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7739, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7740, 100100101001, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
7741, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7742, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7743, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7744, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7745, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7746, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7747, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7748, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7749, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7750, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7751, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7752, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7753, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7754, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7755, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7756, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7757, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7758, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7759, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7760, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7761, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7762, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7763, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7764, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7765, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7766, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7767, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7768, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7769, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7770, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7771, 101001011110, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 
7772, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7773, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7774, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7775, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7776, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7777, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7778, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7779, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7780, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7781, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7782, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7783, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7784, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7785, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7786, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7787, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7788, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7789, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7790, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7791, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7792, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7793, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7794, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7795, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7796, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7797, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7798, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7799, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7800, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7801, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7802, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7803, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7804, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7805, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7806, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7807, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7808, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7809, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7810, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7811, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7812, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7813, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7814, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7815, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7816, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7817, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7818, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7819, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7820, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7821, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7822, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7823, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7824, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7825, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7826, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7827, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7828, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7829, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7830, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7831, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7832, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7833, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7834, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7835, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7836, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7837, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7838, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7839, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7840, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7841, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
7842, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7843, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7844, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7845, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
7846, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
7847, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7848, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7849, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7850, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
